DiadaSemana,Mes,Dia,Ano,Jornal,Quantidade,Comentarios,Tweets,Facebook,LinkedIn,GooglePlus,TotalRepercussao
Mon,MAR,25,2002,ESTADAO,36,0,0,0,0,0,0
Tue,MAR,26,2002,G1,0,0,0,0,0,0,0
Tue,MAR,26,2002,FOLHASP,0,0,0,0,0,0,0
Tue,MAR,26,2002,ESTADAO,43,0,0,0,0,0,0
Wed,MAR,27,2002,G1,0,0,0,0,0,0,0
Wed,MAR,27,2002,FOLHASP,0,0,0,0,0,0,0
Wed,MAR,27,2002,ESTADAO,49,0,0,0,0,0,0
Thu,MAR,28,2002,G1,0,0,0,0,0,0,0
Thu,MAR,28,2002,FOLHASP,0,0,0,0,0,0,0
Thu,MAR,28,2002,ESTADAO,34,0,0,62,0,0,62
Fri,MAR,29,2002,G1,0,0,0,0,0,0,0
Fri,MAR,29,2002,FOLHASP,0,0,0,0,0,0,0
Fri,MAR,29,2002,ESTADAO,9,0,0,0,0,0,0
Sat,MAR,30,2002,G1,0,0,0,0,0,0,0
Sat,MAR,30,2002,FOLHASP,0,0,0,0,0,0,0
Sat,MAR,30,2002,ESTADAO,4,0,0,0,0,0,0
Sun,MAR,31,2002,G1,0,0,0,0,0,0,0
Sun,MAR,31,2002,FOLHASP,0,0,0,0,0,0,0
Sun,MAR,31,2002,ESTADAO,4,0,0,0,0,0,0
Mon,ABR,1,2002,G1,0,0,0,0,0,0,0
Mon,ABR,1,2002,FOLHASP,0,0,0,0,0,0,0
Mon,ABR,1,2002,ESTADAO,61,0,0,0,0,0,0
Tue,ABR,2,2002,G1,0,0,0,0,0,0,0
Tue,ABR,2,2002,FOLHASP,0,0,0,0,0,0,0
Tue,ABR,2,2002,ESTADAO,59,0,0,0,0,0,0
Wed,ABR,3,2002,G1,0,0,0,0,0,0,0
Wed,ABR,3,2002,FOLHASP,0,0,0,0,0,0,0
Wed,ABR,3,2002,ESTADAO,36,0,0,1,0,0,1
Thu,ABR,4,2002,G1,0,0,0,0,0,0,0
Thu,ABR,4,2002,FOLHASP,0,0,0,0,0,0,0
Thu,ABR,4,2002,ESTADAO,54,0,0,0,0,0,0
Fri,ABR,5,2002,G1,0,0,0,0,0,0,0
Fri,ABR,5,2002,FOLHASP,0,0,0,0,0,0,0
Fri,ABR,5,2002,ESTADAO,31,0,0,0,0,0,0
Sat,ABR,6,2002,G1,0,0,0,0,0,0,0
Sat,ABR,6,2002,FOLHASP,0,0,0,0,0,0,0
Sat,ABR,6,2002,ESTADAO,6,0,0,0,0,0,0
Sun,ABR,7,2002,G1,0,0,0,0,0,0,0
Sun,ABR,7,2002,FOLHASP,0,0,0,0,0,0,0
Sun,ABR,7,2002,ESTADAO,10,0,0,0,0,0,0
Mon,ABR,8,2002,G1,0,0,0,0,0,0,0
Mon,ABR,8,2002,FOLHASP,0,0,0,0,0,0,0
Mon,ABR,8,2002,ESTADAO,40,0,0,0,0,0,0
Tue,ABR,9,2002,G1,0,0,0,0,0,0,0
Tue,ABR,9,2002,FOLHASP,0,0,0,0,0,0,0
Tue,ABR,9,2002,ESTADAO,50,0,0,8,0,0,8
Wed,ABR,10,2002,G1,0,0,0,0,0,0,0
Wed,ABR,10,2002,FOLHASP,0,0,0,0,0,0,0
Wed,ABR,10,2002,ESTADAO,34,0,0,0,0,0,0
Thu,ABR,11,2002,G1,0,0,0,0,0,0,0
Thu,ABR,11,2002,FOLHASP,0,0,0,0,0,0,0
Thu,ABR,11,2002,ESTADAO,42,0,0,0,0,0,0
Fri,ABR,12,2002,G1,0,0,0,0,0,0,0
Fri,ABR,12,2002,FOLHASP,0,0,0,0,0,0,0
Fri,ABR,12,2002,ESTADAO,33,0,0,0,0,0,0
Sat,ABR,13,2002,G1,0,0,0,0,0,0,0
Sat,ABR,13,2002,FOLHASP,0,0,0,0,0,0,0
Sat,ABR,13,2002,ESTADAO,8,0,0,0,0,0,0
Sun,ABR,14,2002,G1,0,0,0,0,0,0,0
Sun,ABR,14,2002,FOLHASP,0,0,0,0,0,0,0
Sun,ABR,14,2002,ESTADAO,6,0,1,0,0,0,1
Mon,ABR,15,2002,G1,0,0,0,0,0,0,0
Mon,ABR,15,2002,FOLHASP,0,0,0,0,0,0,0
Mon,ABR,15,2002,ESTADAO,46,0,1,18,0,0,19
Tue,ABR,16,2002,G1,0,0,0,0,0,0,0
Tue,ABR,16,2002,FOLHASP,0,0,0,0,0,0,0
Tue,ABR,16,2002,ESTADAO,41,0,0,1,0,0,1
Wed,ABR,17,2002,G1,0,0,0,0,0,0,0
Wed,ABR,17,2002,FOLHASP,0,0,0,0,0,0,0
Wed,ABR,17,2002,ESTADAO,56,0,0,0,0,0,0
Thu,ABR,18,2002,G1,0,0,0,0,0,0,0
Thu,ABR,18,2002,FOLHASP,0,0,0,0,0,0,0
Thu,ABR,18,2002,ESTADAO,50,0,0,0,0,0,0
Fri,ABR,19,2002,G1,0,0,0,0,0,0,0
Fri,ABR,19,2002,FOLHASP,0,0,0,0,0,0,0
Fri,ABR,19,2002,ESTADAO,34,0,0,0,0,0,0
Sat,ABR,20,2002,G1,0,0,0,0,0,0,0
Sat,ABR,20,2002,FOLHASP,0,0,0,0,0,0,0
Sat,ABR,20,2002,ESTADAO,14,0,0,0,0,0,0
Sun,ABR,21,2002,G1,0,0,0,0,0,0,0
Sun,ABR,21,2002,FOLHASP,0,0,0,0,0,0,0
Sun,ABR,21,2002,ESTADAO,10,0,0,0,0,0,0
Mon,ABR,22,2002,G1,0,0,0,0,0,0,0
Mon,ABR,22,2002,FOLHASP,0,0,0,0,0,0,0
Mon,ABR,22,2002,ESTADAO,53,0,0,7,0,0,7
Tue,ABR,23,2002,G1,0,0,0,0,0,0,0
Tue,ABR,23,2002,FOLHASP,0,0,0,0,0,0,0
Tue,ABR,23,2002,ESTADAO,60,0,0,0,0,0,0
Wed,ABR,24,2002,G1,0,0,0,0,0,0,0
Wed,ABR,24,2002,FOLHASP,0,0,0,0,0,0,0
Wed,ABR,24,2002,ESTADAO,72,0,0,0,0,0,0
Thu,ABR,25,2002,G1,0,0,0,0,0,0,0
Thu,ABR,25,2002,FOLHASP,0,0,0,0,0,0,0
Thu,ABR,25,2002,ESTADAO,61,0,0,0,0,0,0
Fri,ABR,26,2002,G1,0,0,0,0,0,0,0
Fri,ABR,26,2002,FOLHASP,0,0,0,0,0,0,0
Fri,ABR,26,2002,ESTADAO,69,0,0,1,0,0,1
Sat,ABR,27,2002,G1,0,0,0,0,0,0,0
Sat,ABR,27,2002,FOLHASP,0,0,0,0,0,0,0
Sat,ABR,27,2002,ESTADAO,10,0,0,0,0,0,0
Sun,ABR,28,2002,G1,0,0,0,0,0,0,0
Sun,ABR,28,2002,FOLHASP,0,0,0,0,0,0,0
Sun,ABR,28,2002,ESTADAO,13,0,0,0,0,0,0
Mon,ABR,29,2002,G1,0,0,0,0,0,0,0
Mon,ABR,29,2002,FOLHASP,0,0,0,0,0,0,0
Mon,ABR,29,2002,ESTADAO,57,0,0,2,0,0,2
Tue,ABR,30,2002,G1,0,0,0,0,0,0,0
Tue,ABR,30,2002,FOLHASP,0,0,0,0,0,0,0
Tue,ABR,30,2002,ESTADAO,61,0,0,0,0,0,0
Wed,MAI,1,2002,G1,0,0,0,0,0,0,0
Wed,MAI,1,2002,FOLHASP,0,0,0,0,0,0,0
Wed,MAI,1,2002,ESTADAO,14,0,0,0,0,0,0
Thu,MAI,2,2002,G1,0,0,0,0,0,0,0
Thu,MAI,2,2002,FOLHASP,0,0,0,0,0,0,0
Thu,MAI,2,2002,ESTADAO,55,0,2,1,0,3,6
Fri,MAI,3,2002,G1,0,0,0,0,0,0,0
Fri,MAI,3,2002,FOLHASP,0,0,0,0,0,0,0
Fri,MAI,3,2002,ESTADAO,55,0,0,0,0,0,0
Sat,MAI,4,2002,G1,0,0,0,0,0,0,0
Sat,MAI,4,2002,FOLHASP,0,0,0,0,0,0,0
Sat,MAI,4,2002,ESTADAO,10,0,0,0,0,0,0
Sun,MAI,5,2002,G1,0,0,0,0,0,0,0
Sun,MAI,5,2002,FOLHASP,0,0,0,0,0,0,0
Sun,MAI,5,2002,ESTADAO,10,0,0,0,0,0,0
Mon,MAI,6,2002,G1,0,0,0,0,0,0,0
Mon,MAI,6,2002,FOLHASP,0,0,0,0,0,0,0
Mon,MAI,6,2002,ESTADAO,43,0,0,2,0,0,2
Tue,MAI,7,2002,G1,0,0,0,0,0,0,0
Tue,MAI,7,2002,FOLHASP,0,0,0,0,0,0,0
Tue,MAI,7,2002,ESTADAO,33,0,0,0,0,0,0
Wed,MAI,8,2002,G1,0,0,0,0,0,0,0
Wed,MAI,8,2002,FOLHASP,0,0,0,0,0,0,0
Wed,MAI,8,2002,ESTADAO,25,0,0,0,0,0,0
Thu,MAI,9,2002,G1,0,0,0,0,0,0,0
Thu,MAI,9,2002,FOLHASP,0,0,0,0,0,0,0
Thu,MAI,9,2002,ESTADAO,32,0,0,0,0,0,0
Fri,MAI,10,2002,G1,0,0,0,0,0,0,0
Fri,MAI,10,2002,FOLHASP,0,0,0,0,0,0,0
Fri,MAI,10,2002,ESTADAO,39,0,0,9,0,0,9
Sat,MAI,11,2002,G1,0,0,0,0,0,0,0
Sat,MAI,11,2002,FOLHASP,0,0,0,0,0,0,0
Sat,MAI,11,2002,ESTADAO,3,0,0,0,0,0,0
Sun,MAI,12,2002,G1,0,0,0,0,0,0,0
Sun,MAI,12,2002,FOLHASP,0,0,0,0,0,0,0
Sun,MAI,12,2002,ESTADAO,11,0,0,0,0,0,0
Mon,MAI,13,2002,G1,0,0,0,0,0,0,0
Mon,MAI,13,2002,FOLHASP,0,0,0,0,0,0,0
Mon,MAI,13,2002,ESTADAO,37,0,0,0,0,0,0
Tue,MAI,14,2002,G1,0,0,0,0,0,0,0
Tue,MAI,14,2002,FOLHASP,0,0,0,0,0,0,0
Tue,MAI,14,2002,ESTADAO,41,0,0,0,0,0,0
Wed,MAI,15,2002,G1,0,0,0,0,0,0,0
Wed,MAI,15,2002,FOLHASP,0,0,0,0,0,0,0
Wed,MAI,15,2002,ESTADAO,47,0,0,0,0,0,0
Thu,MAI,16,2002,G1,0,0,0,0,0,0,0
Thu,MAI,16,2002,FOLHASP,0,0,0,0,0,0,0
Thu,MAI,16,2002,ESTADAO,55,0,0,16,0,0,16
Fri,MAI,17,2002,G1,0,0,0,0,0,0,0
Fri,MAI,17,2002,FOLHASP,0,0,0,0,0,0,0
Fri,MAI,17,2002,ESTADAO,63,0,0,0,0,0,0
Sat,MAI,18,2002,G1,0,0,0,0,0,0,0
Sat,MAI,18,2002,FOLHASP,0,0,0,0,0,0,0
Sat,MAI,18,2002,ESTADAO,4,0,0,0,0,0,0
Sun,MAI,19,2002,G1,0,0,0,0,0,0,0
Sun,MAI,19,2002,FOLHASP,0,0,0,0,0,0,0
Sun,MAI,19,2002,ESTADAO,8,0,0,0,0,0,0
Mon,MAI,20,2002,G1,0,0,0,0,0,0,0
Mon,MAI,20,2002,FOLHASP,0,0,0,0,0,0,0
Mon,MAI,20,2002,ESTADAO,38,0,0,0,0,0,0
Tue,MAI,21,2002,G1,0,0,0,0,0,0,0
Tue,MAI,21,2002,FOLHASP,0,0,0,0,0,0,0
Tue,MAI,21,2002,ESTADAO,29,0,0,3,0,0,3
Wed,MAI,22,2002,G1,0,0,0,0,0,0,0
Wed,MAI,22,2002,FOLHASP,0,0,0,0,0,0,0
Wed,MAI,22,2002,ESTADAO,39,0,0,0,0,0,0
Thu,MAI,23,2002,G1,0,0,0,0,0,0,0
Thu,MAI,23,2002,FOLHASP,0,0,0,0,0,0,0
Thu,MAI,23,2002,ESTADAO,33,0,0,0,0,0,0
Fri,MAI,24,2002,G1,0,0,0,0,0,0,0
Fri,MAI,24,2002,FOLHASP,0,0,0,0,0,0,0
Fri,MAI,24,2002,ESTADAO,53,0,0,0,0,0,0
Sat,MAI,25,2002,G1,0,0,0,0,0,0,0
Sat,MAI,25,2002,FOLHASP,0,0,0,0,0,0,0
Sat,MAI,25,2002,ESTADAO,8,0,0,0,0,0,0
Sun,MAI,26,2002,G1,0,0,0,0,0,0,0
Sun,MAI,26,2002,FOLHASP,0,0,0,0,0,0,0
Sun,MAI,26,2002,ESTADAO,14,0,0,0,0,0,0
Mon,MAI,27,2002,G1,0,0,0,0,0,0,0
Mon,MAI,27,2002,FOLHASP,0,0,0,0,0,0,0
Mon,MAI,27,2002,ESTADAO,26,0,0,0,0,0,0
Tue,MAI,28,2002,G1,0,0,0,0,0,0,0
Tue,MAI,28,2002,FOLHASP,0,0,0,0,0,0,0
Tue,MAI,28,2002,ESTADAO,48,0,26,199,0,0,225
Wed,MAI,29,2002,G1,0,0,0,0,0,0,0
Wed,MAI,29,2002,FOLHASP,0,0,0,0,0,0,0
Wed,MAI,29,2002,ESTADAO,28,0,0,0,0,0,0
Thu,MAI,30,2002,G1,0,0,0,0,0,0,0
Thu,MAI,30,2002,FOLHASP,0,0,0,0,0,0,0
Thu,MAI,30,2002,ESTADAO,12,0,1,1,0,0,2
Fri,MAI,31,2002,G1,0,0,0,0,0,0,0
Fri,MAI,31,2002,FOLHASP,0,0,0,0,0,0,0
Fri,MAI,31,2002,ESTADAO,28,0,0,0,0,0,0
Sat,JUN,1,2002,G1,0,0,0,0,0,0,0
Sat,JUN,1,2002,FOLHASP,0,0,0,0,0,0,0
Sat,JUN,1,2002,ESTADAO,6,0,0,0,0,0,0
Sun,JUN,2,2002,G1,0,0,0,0,0,0,0
Sun,JUN,2,2002,FOLHASP,0,0,0,0,0,0,0
Sun,JUN,2,2002,ESTADAO,3,0,0,0,0,0,0
Mon,JUN,3,2002,G1,0,0,0,0,0,0,0
Mon,JUN,3,2002,FOLHASP,0,0,0,0,0,0,0
Mon,JUN,3,2002,ESTADAO,28,0,0,0,0,0,0
Tue,JUN,4,2002,G1,0,0,0,0,0,0,0
Tue,JUN,4,2002,FOLHASP,0,0,0,0,0,0,0
Tue,JUN,4,2002,ESTADAO,37,0,0,0,0,0,0
Wed,JUN,5,2002,G1,0,0,0,0,0,0,0
Wed,JUN,5,2002,FOLHASP,0,0,0,0,0,0,0
Wed,JUN,5,2002,ESTADAO,55,0,0,0,0,0,0
Thu,JUN,6,2002,G1,0,0,0,0,0,0,0
Thu,JUN,6,2002,FOLHASP,0,0,0,0,0,0,0
Thu,JUN,6,2002,ESTADAO,44,0,0,10,0,0,10
Fri,JUN,7,2002,G1,0,0,0,0,0,0,0
Fri,JUN,7,2002,FOLHASP,0,0,0,0,0,0,0
Fri,JUN,7,2002,ESTADAO,53,0,0,0,0,0,0
Sat,JUN,8,2002,G1,0,0,0,0,0,0,0
Sat,JUN,8,2002,FOLHASP,0,0,0,0,0,0,0
Sat,JUN,8,2002,ESTADAO,10,0,0,0,0,0,0
Sun,JUN,9,2002,G1,0,0,0,0,0,0,0
Sun,JUN,9,2002,FOLHASP,0,0,0,0,0,0,0
Sun,JUN,9,2002,ESTADAO,16,0,0,0,0,0,0
Mon,JUN,10,2002,G1,0,0,0,0,0,0,0
Mon,JUN,10,2002,FOLHASP,0,0,0,0,0,0,0
Mon,JUN,10,2002,ESTADAO,41,0,0,4,0,0,4
Tue,JUN,11,2002,G1,0,0,0,0,0,0,0
Tue,JUN,11,2002,FOLHASP,0,0,0,0,0,0,0
Tue,JUN,11,2002,ESTADAO,41,0,0,0,0,0,0
Wed,JUN,12,2002,G1,0,0,0,0,0,0,0
Wed,JUN,12,2002,FOLHASP,0,0,0,0,0,0,0
Wed,JUN,12,2002,ESTADAO,63,0,0,0,0,0,0
Thu,JUN,13,2002,G1,0,0,0,0,0,0,0
Thu,JUN,13,2002,FOLHASP,0,0,0,0,0,0,0
Thu,JUN,13,2002,ESTADAO,66,0,0,0,0,0,0
Fri,JUN,14,2002,G1,0,0,0,0,0,0,0
Fri,JUN,14,2002,FOLHASP,0,0,0,0,0,0,0
Fri,JUN,14,2002,ESTADAO,46,0,0,11,0,1,12
Sat,JUN,15,2002,G1,0,0,0,0,0,0,0
Sat,JUN,15,2002,FOLHASP,0,0,0,0,0,0,0
Sat,JUN,15,2002,ESTADAO,4,0,0,0,0,0,0
Sun,JUN,16,2002,G1,0,0,0,0,0,0,0
Sun,JUN,16,2002,FOLHASP,0,0,0,0,0,0,0
Sun,JUN,16,2002,ESTADAO,14,0,0,0,0,0,0
Mon,JUN,17,2002,G1,0,0,0,0,0,0,0
Mon,JUN,17,2002,FOLHASP,0,0,0,0,0,0,0
Mon,JUN,17,2002,ESTADAO,45,0,0,0,0,0,0
Tue,JUN,18,2002,G1,0,0,0,0,0,0,0
Tue,JUN,18,2002,FOLHASP,0,0,0,0,0,0,0
Tue,JUN,18,2002,ESTADAO,49,0,0,0,0,0,0
Wed,JUN,19,2002,G1,0,0,0,0,0,0,0
Wed,JUN,19,2002,FOLHASP,0,0,0,0,0,0,0
Wed,JUN,19,2002,ESTADAO,49,0,0,0,0,0,0
Thu,JUN,20,2002,G1,0,0,0,0,0,0,0
Thu,JUN,20,2002,FOLHASP,0,0,0,0,0,0,0
Thu,JUN,20,2002,ESTADAO,41,0,0,0,0,0,0
Fri,JUN,21,2002,G1,0,0,0,0,0,0,0
Fri,JUN,21,2002,FOLHASP,0,0,0,0,0,0,0
Fri,JUN,21,2002,ESTADAO,36,0,0,0,0,0,0
Sat,JUN,22,2002,G1,0,0,0,0,0,0,0
Sat,JUN,22,2002,FOLHASP,0,0,0,0,0,0,0
Sat,JUN,22,2002,ESTADAO,10,0,0,0,0,0,0
Sun,JUN,23,2002,G1,0,0,0,0,0,0,0
Sun,JUN,23,2002,FOLHASP,0,0,0,0,0,0,0
Sun,JUN,23,2002,ESTADAO,10,0,0,0,0,0,0
Mon,JUN,24,2002,G1,0,0,0,0,0,0,0
Mon,JUN,24,2002,FOLHASP,0,0,0,0,0,0,0
Mon,JUN,24,2002,ESTADAO,49,0,0,0,0,0,0
Tue,JUN,25,2002,G1,0,0,0,0,0,0,0
Tue,JUN,25,2002,FOLHASP,0,0,0,0,0,0,0
Tue,JUN,25,2002,ESTADAO,71,0,0,0,0,0,0
Wed,JUN,26,2002,G1,0,0,0,0,0,0,0
Wed,JUN,26,2002,FOLHASP,0,0,0,0,0,0,0
Wed,JUN,26,2002,ESTADAO,45,0,0,0,0,0,0
Thu,JUN,27,2002,G1,0,0,0,0,0,0,0
Thu,JUN,27,2002,FOLHASP,0,0,0,0,0,0,0
Thu,JUN,27,2002,ESTADAO,72,0,0,1,0,0,1
Fri,JUN,28,2002,G1,0,0,0,0,0,0,0
Fri,JUN,28,2002,FOLHASP,0,0,0,0,0,0,0
Fri,JUN,28,2002,ESTADAO,55,0,0,4,0,0,4
Sat,JUN,29,2002,G1,0,0,0,0,0,0,0
Sat,JUN,29,2002,FOLHASP,0,0,0,0,0,0,0
Sat,JUN,29,2002,ESTADAO,2,0,0,0,0,0,0
Sun,JUN,30,2002,G1,0,0,0,0,0,0,0
Sun,JUN,30,2002,FOLHASP,0,0,0,0,0,0,0
Sun,JUN,30,2002,ESTADAO,10,0,0,0,0,0,0
Mon,JUL,1,2002,G1,0,0,0,0,0,0,0
Mon,JUL,1,2002,FOLHASP,0,0,0,0,0,0,0
Mon,JUL,1,2002,ESTADAO,60,0,0,2,0,0,2
Tue,JUL,2,2002,G1,0,0,0,0,0,0,0
Tue,JUL,2,2002,FOLHASP,0,0,0,0,0,0,0
Tue,JUL,2,2002,ESTADAO,47,0,0,0,0,0,0
Wed,JUL,3,2002,G1,0,0,0,0,0,0,0
Wed,JUL,3,2002,FOLHASP,0,0,0,0,0,0,0
Wed,JUL,3,2002,ESTADAO,54,0,0,5,0,0,5
Thu,JUL,4,2002,G1,0,0,0,0,0,0,0
Thu,JUL,4,2002,FOLHASP,0,0,0,0,0,0,0
Thu,JUL,4,2002,ESTADAO,48,0,0,0,0,0,0
Fri,JUL,5,2002,G1,0,0,0,0,0,0,0
Fri,JUL,5,2002,FOLHASP,1,0,0,0,0,0,0
Fri,JUL,5,2002,ESTADAO,41,0,0,0,0,0,0
Sat,JUL,6,2002,G1,0,0,0,0,0,0,0
Sat,JUL,6,2002,FOLHASP,0,0,0,0,0,0,0
Sat,JUL,6,2002,ESTADAO,6,0,0,0,0,0,0
Sun,JUL,7,2002,G1,0,0,0,0,0,0,0
Sun,JUL,7,2002,FOLHASP,1,0,0,0,0,0,0
Sun,JUL,7,2002,ESTADAO,4,0,0,0,0,0,0
Mon,JUL,8,2002,G1,0,0,0,0,0,0,0
Mon,JUL,8,2002,FOLHASP,0,0,0,0,0,0,0
Mon,JUL,8,2002,ESTADAO,34,0,0,0,0,0,0
Tue,JUL,9,2002,G1,0,0,0,0,0,0,0
Tue,JUL,9,2002,FOLHASP,0,0,0,0,0,0,0
Tue,JUL,9,2002,ESTADAO,35,0,0,0,0,0,0
Wed,JUL,10,2002,G1,0,0,0,0,0,0,0
Wed,JUL,10,2002,FOLHASP,0,0,0,0,0,0,0
Wed,JUL,10,2002,ESTADAO,32,0,0,0,0,0,0
Thu,JUL,11,2002,G1,0,0,0,0,0,0,0
Thu,JUL,11,2002,FOLHASP,0,0,0,0,0,0,0
Thu,JUL,11,2002,ESTADAO,30,0,0,0,0,0,0
Fri,JUL,12,2002,G1,0,0,0,0,0,0,0
Fri,JUL,12,2002,FOLHASP,0,0,0,0,0,0,0
Fri,JUL,12,2002,ESTADAO,51,0,0,0,0,0,0
Sat,JUL,13,2002,G1,0,0,0,0,0,0,0
Sat,JUL,13,2002,FOLHASP,0,0,0,0,0,0,0
Sat,JUL,13,2002,ESTADAO,4,0,0,0,0,0,0
Sun,JUL,14,2002,G1,0,0,0,0,0,0,0
Sun,JUL,14,2002,FOLHASP,0,0,0,0,0,0,0
Sun,JUL,14,2002,ESTADAO,10,0,0,0,0,0,0
Mon,JUL,15,2002,G1,0,0,0,0,0,0,0
Mon,JUL,15,2002,FOLHASP,0,0,0,0,0,0,0
Mon,JUL,15,2002,ESTADAO,50,0,0,3,0,0,3
Tue,JUL,16,2002,G1,0,0,0,0,0,0,0
Tue,JUL,16,2002,FOLHASP,0,0,0,0,0,0,0
Tue,JUL,16,2002,ESTADAO,51,0,0,0,0,0,0
Wed,JUL,17,2002,G1,0,0,0,0,0,0,0
Wed,JUL,17,2002,FOLHASP,0,0,0,0,0,0,0
Wed,JUL,17,2002,ESTADAO,44,0,0,0,0,0,0
Thu,JUL,18,2002,G1,0,0,0,0,0,0,0
Thu,JUL,18,2002,FOLHASP,0,0,0,0,0,0,0
Thu,JUL,18,2002,ESTADAO,36,0,0,0,0,0,0
Fri,JUL,19,2002,G1,0,0,0,0,0,0,0
Fri,JUL,19,2002,FOLHASP,0,0,0,0,0,0,0
Fri,JUL,19,2002,ESTADAO,27,0,0,0,0,0,0
Sat,JUL,20,2002,G1,0,0,0,0,0,0,0
Sat,JUL,20,2002,FOLHASP,0,0,0,0,0,0,0
Sat,JUL,20,2002,ESTADAO,12,0,0,0,0,0,0
Sun,JUL,21,2002,G1,0,0,0,0,0,0,0
Sun,JUL,21,2002,FOLHASP,0,0,0,0,0,0,0
Sun,JUL,21,2002,ESTADAO,12,0,0,0,0,0,0
Mon,JUL,22,2002,G1,0,0,0,0,0,0,0
Mon,JUL,22,2002,FOLHASP,0,0,0,0,0,0,0
Mon,JUL,22,2002,ESTADAO,49,0,0,0,0,0,0
Tue,JUL,23,2002,G1,0,0,0,0,0,0,0
Tue,JUL,23,2002,FOLHASP,0,0,0,0,0,0,0
Tue,JUL,23,2002,ESTADAO,47,0,0,0,0,0,0
Wed,JUL,24,2002,G1,0,0,0,0,0,0,0
Wed,JUL,24,2002,FOLHASP,0,0,0,0,0,0,0
Wed,JUL,24,2002,ESTADAO,63,0,0,0,0,0,0
Thu,JUL,25,2002,G1,0,0,0,0,0,0,0
Thu,JUL,25,2002,FOLHASP,0,0,0,0,0,0,0
Thu,JUL,25,2002,ESTADAO,59,0,0,0,0,0,0
Fri,JUL,26,2002,G1,0,0,0,0,0,0,0
Fri,JUL,26,2002,FOLHASP,0,0,0,0,0,0,0
Fri,JUL,26,2002,ESTADAO,50,0,0,0,0,0,0
Sat,JUL,27,2002,G1,0,0,0,0,0,0,0
Sat,JUL,27,2002,FOLHASP,0,0,0,0,0,0,0
Sat,JUL,27,2002,ESTADAO,8,0,0,0,0,0,0
Sun,JUL,28,2002,G1,0,0,0,0,0,0,0
Sun,JUL,28,2002,FOLHASP,0,0,0,0,0,0,0
Sun,JUL,28,2002,ESTADAO,10,0,0,0,0,0,0
Mon,JUL,29,2002,G1,0,0,0,0,0,0,0
Mon,JUL,29,2002,FOLHASP,0,0,0,0,0,0,0
Mon,JUL,29,2002,ESTADAO,52,0,0,0,0,0,0
Tue,JUL,30,2002,G1,0,0,0,0,0,0,0
Tue,JUL,30,2002,FOLHASP,0,0,0,0,0,0,0
Tue,JUL,30,2002,ESTADAO,57,0,0,0,0,0,0
Wed,JUL,31,2002,G1,0,0,0,0,0,0,0
Wed,JUL,31,2002,FOLHASP,0,0,0,0,0,0,0
Wed,JUL,31,2002,ESTADAO,74,0,0,5,0,0,5
Thu,AGO,1,2002,G1,0,0,0,0,0,0,0
Thu,AGO,1,2002,FOLHASP,0,0,0,0,0,0,0
Thu,AGO,1,2002,ESTADAO,74,0,0,0,0,0,0
Fri,AGO,2,2002,G1,0,0,0,0,0,0,0
Fri,AGO,2,2002,FOLHASP,0,0,0,0,0,0,0
Fri,AGO,2,2002,ESTADAO,58,0,0,0,0,0,0
Sat,AGO,3,2002,G1,0,0,0,0,0,0,0
Sat,AGO,3,2002,FOLHASP,0,0,0,0,0,0,0
Sat,AGO,3,2002,ESTADAO,12,0,0,0,0,0,0
Sun,AGO,4,2002,G1,0,0,0,0,0,0,0
Sun,AGO,4,2002,FOLHASP,0,0,0,0,0,0,0
Sun,AGO,4,2002,ESTADAO,18,0,0,8,0,0,8
Mon,AGO,5,2002,G1,0,0,0,0,0,0,0
Mon,AGO,5,2002,FOLHASP,0,0,0,0,0,0,0
Mon,AGO,5,2002,ESTADAO,50,0,0,0,0,0,0
Tue,AGO,6,2002,G1,0,0,0,0,0,0,0
Tue,AGO,6,2002,FOLHASP,0,0,0,0,0,0,0
Tue,AGO,6,2002,ESTADAO,41,0,0,0,0,0,0
Wed,AGO,7,2002,G1,0,0,0,0,0,0,0
Wed,AGO,7,2002,FOLHASP,0,0,0,0,0,0,0
Wed,AGO,7,2002,ESTADAO,43,0,0,0,0,0,0
Thu,AGO,8,2002,G1,0,0,0,0,0,0,0
Thu,AGO,8,2002,FOLHASP,0,0,0,0,0,0,0
Thu,AGO,8,2002,ESTADAO,64,0,0,0,0,0,0
Fri,AGO,9,2002,G1,0,0,0,0,0,0,0
Fri,AGO,9,2002,FOLHASP,0,0,0,0,0,0,0
Fri,AGO,9,2002,ESTADAO,36,0,0,0,0,0,0
Sat,AGO,10,2002,G1,0,0,0,0,0,0,0
Sat,AGO,10,2002,FOLHASP,0,0,0,0,0,0,0
Sat,AGO,10,2002,ESTADAO,6,0,0,0,0,0,0
Sun,AGO,11,2002,G1,0,0,0,0,0,0,0
Sun,AGO,11,2002,FOLHASP,0,0,0,0,0,0,0
Sun,AGO,11,2002,ESTADAO,2,0,0,0,0,0,0
Mon,AGO,12,2002,G1,0,0,0,0,0,0,0
Mon,AGO,12,2002,FOLHASP,0,0,0,0,0,0,0
Mon,AGO,12,2002,ESTADAO,45,0,0,0,0,0,0
Tue,AGO,13,2002,G1,0,0,0,0,0,0,0
Tue,AGO,13,2002,FOLHASP,0,0,0,0,0,0,0
Tue,AGO,13,2002,ESTADAO,47,0,0,0,0,0,0
Wed,AGO,14,2002,G1,0,0,0,0,0,0,0
Wed,AGO,14,2002,FOLHASP,0,0,0,0,0,0,0
