"setor","datahora","media","negocios","quantidade_papeis","volume_financeiro"
"Financeiro e Outros",20080131,13.88,8078,18423400,321804201.93
"Financeiro e Outros",20080201,14.04,10663,40451800,451409425.64
"Financeiro e Outros",20080202,18.08,1,42300,1224375.55
"Financeiro e Outros",20080206,13.84,9665,24008800,340954668.00
"Financeiro e Outros",20080207,13.90,9058,27441900,366159908.48
"Financeiro e Outros",20080208,13.58,5587,18101800,219306054.22
"Financeiro e Outros",20080211,14.17,7267,20871000,252345498.43
"Financeiro e Outros",20080212,14.18,13799,27718900,373588223.96
"Financeiro e Outros",20080213,14.77,13994,33927500,455124620.14
"Financeiro e Outros",20080214,14.42,9617,20505000,342963240.46
"Financeiro e Outros",20080215,14.28,7103,14595200,258247367.42
"Financeiro e Outros",20080218,14.88,4956,15915700,210562927.61
"Financeiro e Outros",20080219,15.15,10134,23226100,455771047.34
"Financeiro e Outros",20080220,14.80,8507,13752500,261448431.50
"Financeiro e Outros",20080221,15.14,10327,19881600,391682646.59
"Financeiro e Outros",20080222,15.10,8168,22620400,311819303.76
"Financeiro e Outros",20080225,15.27,9246,21865100,407615816.72
"Financeiro e Outros",20080226,15.35,15859,38006600,717416073.96
"Financeiro e Outros",20080227,15.74,12830,39813300,572359189.11
"Financeiro e Outros",20080228,15.65,10246,20243700,331783499.06
"Financeiro e Outros",20080229,15.46,10030,21593400,444873933.11
"Financeiro e Outros",20080303,15.64,10977,22155600,365297706.83
"Financeiro e Outros",20080304,15.27,11988,24411100,395616263
"Financeiro e Outros",20080305,15.42,9496,22610900,400916247
"Financeiro e Outros",20080306,15.89,6571,19601600,288238306
"Financeiro e Outros",20080307,15.51,9390,22545200,445882477
"Financeiro e Outros",20080310,15.15,7027,15901900,217455785
"Financeiro e Outros",20080311,15.07,11761,22782100,408529466
"Financeiro e Outros",20080312,15.24,10248,21770200,435650485
"Financeiro e Outros",20080313,14.71,11582,22338800,394403306
"Financeiro e Outros",20080314,15.16,11189,21541400,363650059
"Financeiro e Outros",20080317,14.26,12393,21880000,335892885
"Financeiro e Outros",20080318,14.69,9977,33104200,388170716
"Financeiro e Outros",20080319,14.21,8779,24353900,375731952
"Financeiro e Outros",20080320,14.19,8475,16788700,291858885
"Financeiro e Outros",20080324,14.48,8455,17053300,317179652
"Financeiro e Outros",20080325,14.39,7933,20156200,337700879
"Financeiro e Outros",20080326,15.14,11148,18673800,352039750
"Financeiro e Outros",20080327,14.70,9042,17200700,295570582
"Financeiro e Outros",20080328,14.15,13094,21359400,354928877
"Financeiro e Outros",20080331,14.29,11273,21631100,313640725
"Financeiro e Outros",20080401,14.87,14123,33154300,590791058
"Financeiro e Outros",20080402,14.81,11088,26149000,378982784
"Financeiro e Outros",20080403,14.78,8791,20089800,387712625
"Financeiro e Outros",20080404,14.97,7366,17052200,309468690
"Financeiro e Outros",20080407,16.26,8950,15997700,283053406
"Financeiro e Outros",20080408,16.34,10050,15259000,359833949
"Financeiro e Outros",20080409,16.37,10419,12726100,323155239
"Financeiro e Outros",20080410,15.98,11525,18675300,442730029
"Financeiro e Outros",20080411,15.86,8269,21424200,532101694
"Financeiro e Outros",20080414,15.49,11917,14968500,329828911
"Financeiro e Outros",20080415,15.95,8035,12025300,300720038
"Financeiro e Outros",20080416,16.09,17878,25863900,576122720
"Financeiro e Outros",20080417,16.27,17725,24348300,544527639
"Financeiro e Outros",20080418,16.70,19423,21824200,557667508
"Financeiro e Outros",20080422,16.67,10789,21357300,538095153
"Financeiro e Outros",20080423,16.12,9772,13966500,356632699
"Financeiro e Outros",20080424,16.45,6717,11176300,213235356
"Financeiro e Outros",20080425,16.52,13573,20862300,514409275
"Financeiro e Outros",20080428,16.89,14530,17785100,445015471
"Financeiro e Outros",20080429,16.54,10937,14648800,373433999
"Financeiro e Outros",20080430,16.88,21378,35874600,927697438
"Financeiro e Outros",20080502,17.90,34137,48678000,1383290387
"Financeiro e Outros",20080505,18.19,15173,22416400,601324489
"Financeiro e Outros",20080506,17.93,27523,32124500,961454003
"Financeiro e Outros",20080507,17.60,18554,27600700,720552681
"Financeiro e Outros",20080508,17.75,12376,18099300,442287072
"Financeiro e Outros",20080509,17.89,12243,13544200,355338299
"Financeiro e Outros",20080512,17.84,10341,11582100,287230367
"Financeiro e Outros",20080513,17.83,14850,20542700,507021042
"Financeiro e Outros",20080514,18.03,15707,24798000,582612425
"Financeiro e Outros",20080515,17.99,20577,21895000,592232573
"Financeiro e Outros",20080516,18.32,18192,25473900,534443978
"Financeiro e Outros",20080519,18.33,21544,28379800,767040301
"Financeiro e Outros",20080520,18.17,17715,23773000,624784266
"Financeiro e Outros",20080521,18.00,17739,30072300,698479029
"Financeiro e Outros",20080523,17.42,14293,16020400,446261515
"Financeiro e Outros",20080526,17.96,13200,11727300,270419036
"Financeiro e Outros",20080527,17.91,23581,28191800,697131234
"Financeiro e Outros",20080528,18.07,28137,31201600,919768935
"Financeiro e Outros",20080529,18.07,28572,31621500,914477748
"Financeiro e Outros",20080530,18.32,29913,60019400,1520182119
"Financeiro e Outros",20080602,17.99,22527,25262300,740090132
"Financeiro e Outros",20080603,17.67,16942,17925200,514219483
"Financeiro e Outros",20080604,17.35,19037,23092400,621198598
"Financeiro e Outros",20080605,17.44,15980,17622700,471434004
"Financeiro e Outros",20080606,17.33,18419,20476200,541775172
"Financeiro e Outros",20080609,17.40,15475,23619800,567877549
"Financeiro e Outros",20080610,16.77,22793,25769400,656527237
"Financeiro e Outros",20080611,16.74,15407,19718400,525783301
"Financeiro e Outros",20080612,16.76,15409,25421900,618213310
"Financeiro e Outros",20080613,16.76,11997,15065200,384634539
"Financeiro e Outros",20080616,16.62,11560,14461600,396145397
"Financeiro e Outros",20080617,17.15,16903,21741000,598881010
"Financeiro e Outros",20080618,17.00,20526,25739400,672411762
"Financeiro e Outros",20080619,16.81,15315,23462400,571007322
"Financeiro e Outros",20080620,16.24,18464,22768300,582579774
"Financeiro e Outros",20080623,16.41,14301,17972500,402874155
"Financeiro e Outros",20080624,16.05,17318,20008500,473527400
"Financeiro e Outros",20080625,16.56,20631,28407600,774768173
"Financeiro e Outros",20080626,16.23,22857,36391000,936813849
"Financeiro e Outros",20080627,15.71,17585,40744500,1070787149
"Financeiro e Outros",20080630,15.77,14995,24401400,537721736
"Financeiro e Outros",20080701,15.28,27364,26683800,666947477
"Financeiro e Outros",20080702,15.11,20910,26664800,642090397
"Financeiro e Outros",20080703,14.92,18028,20843800,502431042
"Financeiro e Outros",20080704,14.84,11388,11813800,260988062
"Financeiro e Outros",20080707,14.58,21623,23237900,566285958
"Financeiro e Outros",20080708,14.43,20916,23740100,563753242
"Financeiro e Outros",20080710,14.53,21314,24153100,552062224
"Financeiro e Outros",20080711,14.65,16358,17330800,436734069
"Financeiro e Outros",20080714,14.43,16287,16485600,386216903
"Financeiro e Outros",20080715,14.32,23546,26054200,622855109
"Financeiro e Outros",20080716,14.64,27566,32413200,817382883
"Financeiro e Outros",20080717,15.14,28372,32859500,870209096
"Financeiro e Outros",20080718,14.98,19603,26582900,688065621
"Financeiro e Outros",20080721,15.10,17788,22704400,567884566
"Financeiro e Outros",20080722,14.75,21698,25699700,658319954
"Financeiro e Outros",20080723,14.90,21035,26773900,718924356
"Financeiro e Outros",20080724,14.52,19207,24643500,563598698
"Financeiro e Outros",20080725,14.18,19759,21561700,528330008
"Financeiro e Outros",20080728,14.16,15482,13236500,325041276
"Financeiro e Outros",20080729,14.21,15690,18945300,501222541
"Financeiro e Outros",20080730,14.91,16148,24498800,631117771
"Financeiro e Outros",20080731,14.84,18158,20888500,589006697
"Financeiro e Outros",20080801,14.64,17124,17386300,459520026
"Financeiro e Outros",20080804,14.16,21547,20438700,522293580
"Financeiro e Outros",20080805,14.15,22549,26274800,677658267
"Financeiro e Outros",20080806,14.35,20147,22571500,582155790
"Financeiro e Outros",20080807,14.32,16275,16930200,427226745
"Financeiro e Outros",20080808,14.51,16769,16285000,380364139
"Financeiro e Outros",20080811,13.92,17472,18905300,459092970
"Financeiro e Outros",20080812,13.68,18600,19852800,445189640
"Financeiro e Outros",20080813,13.74,28022,31278200,678115830
"Financeiro e Outros",20080814,13.88,14268,15516500,364354364
"Financeiro e Outros",20080815,13.85,16741,15051300,360671182
"Financeiro e Outros",20080818,13.69,13914,13946200,333540657
"Financeiro e Outros",20080819,13.46,14094,14471000,334931232
"Financeiro e Outros",20080820,13.29,23019,27067000,509149162
"Financeiro e Outros",20080821,13.35,21748,28565200,615540692
"Financeiro e Outros",20080822,13.26,17318,22023300,436005459
"Financeiro e Outros",20080825,12.99,15313,12368600,232272862
"Financeiro e Outros",20080826,13.02,18454,20497800,392611936
"Financeiro e Outros",20080827,13.33,20079,24026500,443068967
"Financeiro e Outros",20080828,13.56,28049,31298100,614338523
"Financeiro e Outros",20080829,13.37,23467,53199900,812186237
"Financeiro e Outros",20080901,13.28,12119,17017300,281981365
"Financeiro e Outros",20080902,13.34,26590,30662400,574182653
"Financeiro e Outros",20080903,13.44,28752,36905700,720975046
"Financeiro e Outros",20080904,12.99,26292,36874700,643700257
"Financeiro e Outros",20080905,12.53,32776,43152300,696234286
"Financeiro e Outros",20080908,13.06,35121,49195000,826267107
"Financeiro e Outros",20080909,12.65,30111,33978800,593088486
"Financeiro e Outros",20080910,12.45,37707,51129400,758799622
"Financeiro e Outros",20080911,12.58,38350,71232100,906069476
"Financeiro e Outros",20080912,12.95,33052,57411300,827232311
"Financeiro e Outros",20080915,12.09,35480,46886200,725117235
"Financeiro e Outros",20080916,11.73,42673,67739900,952575643
"Financeiro e Outros",20080917,11.23,44367,67754100,949487601
"Financeiro e Outros",20080918,11.36,45832,71206400,1036641983
"Financeiro e Outros",20080919,12.72,47688,76932100,1233045425
"Financeiro e Outros",20080922,12.53,31144,36300600,610389615
"Financeiro e Outros",20080923,12.17,26908,40533500,678578118
"Financeiro e Outros",20080924,12.36,26838,30913000,516468632
"Financeiro e Outros",20080925,12.38,27276,54531200,947394774
"Financeiro e Outros",20080926,12.28,21735,36045600,613645578
"Financeiro e Outros",20080929,11.52,33627,48150200,715090644
"Financeiro e Outros",20080930,11.96,30497,45855900,763716898
"Financeiro e Outros",20081001,12.15,30371,43394900,697226924
"Financeiro e Outros",20081002,11.66,32748,42498000,749638295
"Financeiro e Outros",20081003,11.46,35692,49515000,740223584
"Financeiro e Outros",20081006,9.73,36053,43782400,646045763
"Financeiro e Outros",20081007,10.13,37495,45103900,675314455
"Financeiro e Outros",20081008,9.60,48865,69659400,1079762312
"Financeiro e Outros",20081009,9.60,49307,66320100,860341546
"Financeiro e Outros",20081010,8.42,38643,66732600,852748034
"Financeiro e Outros",20081013,9.87,42561,52520000,828808283
"Financeiro e Outros",20081014,10.70,56628,63427100,987340090
"Financeiro e Outros",20081015,9.91,43012,56294600,808329740
"Financeiro e Outros",20081016,9.15,55532,72327800,887866895
"Financeiro e Outros",20081017,9.31,44522,55979800,732791519
"Financeiro e Outros",20081020,9.48,40742,52797800,678639433
"Financeiro e Outros",20081021,9.60,35133,63950300,982320472
"Financeiro e Outros",20081022,8.80,40845,71104300,921420221
"Financeiro e Outros",20081023,8.07,54873,81964100,775179286
"Financeiro e Outros",20081024,7.47,52573,80604300,708085357
"Financeiro e Outros",20081027,7.32,44901,64223000,565839645
"Financeiro e Outros",20081028,7.55,58508,93744400,844400292
"Financeiro e Outros",20081029,8.28,64714,85857400,859814569
"Financeiro e Outros",20081030,9.12,53444,71376900,834644668
"Financeiro e Outros",20081031,8.98,46068,55298300,736821215
"Financeiro e Outros",20081103,9.66,51165,58632300,929259702
"Financeiro e Outros",20081104,10.05,65098,87106000,1259209194
"Financeiro e Outros",20081105,9.66,47913,57285500,803764141
"Financeiro e Outros",20081106,9.15,45685,48288500,582325879
"Financeiro e Outros",20081107,9.48,39511,43290900,555344797
"Financeiro e Outros",20081110,9.50,37150,39743900,517075757
"Financeiro e Outros",20081111,9.10,29991,36380400,416979510
"Financeiro e Outros",20081112,8.86,38484,46833800,574336195
"Financeiro e Outros",20081113,8.93,42484,47620400,580990907
"Financeiro e Outros",20081114,8.97,28887,39718600,447397115
"Financeiro e Outros",20081117,8.96,28566,40267600,411055414
"Financeiro e Outros",20081118,8.75,38500,42860700,487120903
"Financeiro e Outros",20081119,8.58,35914,41893800,434115234
"Financeiro e Outros",20081121,7.80,48374,60514800,578667811
"Financeiro e Outros",20081124,8.40,42144,58326700,528985612
"Financeiro e Outros",20081125,8.72,37843,46845500,508675608
"Financeiro e Outros",20081126,9.12,45240,66208300,857984026
"Financeiro e Outros",20081127,9.49,17102,20763100,233526395
"Financeiro e Outros",20081128,9.69,35261,42705000,462366197
"Financeiro e Outros",20081201,9.28,30494,33002200,382788155
"Financeiro e Outros",20081202,9.59,33251,40573600,479256872
"Financeiro e Outros",20081203,9.56,35379,62985400,555737040
"Financeiro e Outros",20081204,9.49,31242,35640600,399113504
"Financeiro e Outros",20081205,9.23,42513,44035700,600321692
"Financeiro e Outros",20081208,9.96,51701,62375800,795074904
"Financeiro e Outros",20081209,10.07,37824,48060600,611056146
"Financeiro e Outros",20081210,10.25,25215,33280600,402863954
"Financeiro e Outros",20081211,10.30,35992,37854600,511660527
"Financeiro e Outros",20081212,9.89,31528,37597400,505684666
"Financeiro e Outros",20081215,9.91,28641,37744300,463273641
"Financeiro e Outros",20081216,10.23,31095,48023400,544128624
"Financeiro e Outros",20081217,10.48,45137,59724900,739094740
"Financeiro e Outros",20081218,10.55,32801,70997800,686627999
"Financeiro e Outros",20081219,10.23,31786,37381500,488156327
"Financeiro e Outros",20081222,10.23,26176,36787500,392380682
"Financeiro e Outros",20081223,9.82,24616,25197200,319052661
"Financeiro e Outros",20081226,9.36,15620,13427700,166184798
"Financeiro e Outros",20081229,9.41,23601,24853200,302903633
"Financeiro e Outros",20081230,9.41,18466,37522800,432684953
"Financeiro e Outros",20090102,9.82,20038,23658800,313096825
"Financeiro e Outros",20090105,10.31,30725,52417500,623062600
"Financeiro e Outros",20090106,10.63,33739,47121200,617279606
"Financeiro e Outros",20090107,10.31,26078,36234400,450350917
"Financeiro e Outros",20090108,10.44,29125,36568800,516628839
"Financeiro e Outros",20090109,10.47,33260,39530800,562876195
"Financeiro e Outros",20090112,10.02,33337,33764800,466439150
"Financeiro e Outros",20090113,9.91,44953,58922600,714377190
"Financeiro e Outros",20090114,9.48,54511,69669400,972661258
"Financeiro e Outros",20090115,9.37,52310,58938600,723535985
"Financeiro e Outros",20090116,9.56,39224,52522400,627134949
"Financeiro e Outros",20090119,9.63,17018,24671700,294547781
"Financeiro e Outros",20090120,9.37,41794,47183800,573327350
"Financeiro e Outros",20090121,9.32,41052,52803300,627024051
"Financeiro e Outros",20090122,9.10,41371,44339800,548387656
"Financeiro e Outros",20090123,9.26,29117,31038900,404717219
"Financeiro e Outros",20090126,9.32,33171,36859100,464127843
"Financeiro e Outros",20090127,9.44,29229,33684900,440343894
"Financeiro e Outros",20090128,9.85,37959,51676900,704425996
"Financeiro e Outros",20090129,9.92,29040,31649800,404607497
"Financeiro e Outros",20090130,9.68,27995,29526700,390017269
"Financeiro e Outros",20090202,9.42,28461,37171400,435338372
"Financeiro e Outros",20090203,9.57,30741,33354300,439270832
"Financeiro e Outros",20090204,9.92,42864,47767900,684378814
"Financeiro e Outros",20090205,9.95,36274,44261300,563673483
"Financeiro e Outros",20090206,10.52,54084,59741800,861463150
"Financeiro e Outros",20090209,10.62,32517,37977700,490366392
"Financeiro e Outros",20090210,10.30,41692,59837700,798017493
"Financeiro e Outros",20090211,10.23,35808,41494300,546165287
"Financeiro e Outros",20090212,10.02,28317,61385600,638626031
"Financeiro e Outros",20090213,10.25,27498,36765500,467184069
"Financeiro e Outros",20090216,10.22,11262,23507100,374112059
"Financeiro e Outros",20090217,9.91,35336,41708100,620146782
"Financeiro e Outros",20090218,9.99,43919,50108400,544369218
"Financeiro e Outros",20090219,9.98,32626,39086300,474832743
"Financeiro e Outros",20090220,9.66,41215,43404000,553783845
"Financeiro e Outros",20090225,9.37,26222,30607300,393674582
"Financeiro e Outros",20090226,9.76,31334,54114000,543990256
"Financeiro e Outros",20090227,9.56,27711,34540200,415514169
"Financeiro e Outros",20090302,9.13,42131,43881100,517358898
"Financeiro e Outros",20090303,9.04,37818,42258300,488949335
"Financeiro e Outros",20090304,9.62,37495,40540500,555222810
"Financeiro e Outros",20090305,9.51,28282,36463200,534646235
"Financeiro e Outros",20090306,9.52,28716,31918400,456019949
"Financeiro e Outros",20090309,9.25,23700,23537600,325556818
"Financeiro e Outros",20090310,9.75,36366,42343000,555222913
"Financeiro e Outros",20090311,9.89,31741,42516600,533586500
"Financeiro e Outros",20090312,9.86,38607,46339900,603903389
"Financeiro e Outros",20090313,9.91,30586,29624400,437270064
"Financeiro e Outros",20090316,10.24,32987,37539600,527728525
"Financeiro e Outros",20090317,9.95,35681,32565800,476821728
"Financeiro e Outros",20090318,10.18,38166,52573600,704123381
"Financeiro e Outros",20090319,10.37,46302,55935600,765328876
"Financeiro e Outros",20090320,10.31,37488,36819800,457370330
"Financeiro e Outros",20090323,10.76,52119,56576500,827235419
"Financeiro e Outros",20090324,10.66,39505,47672200,608026411
"Financeiro e Outros",20090325,10.67,42391,46576500,653313072
"Financeiro e Outros",20090326,10.61,34044,40301800,549519651
"Financeiro e Outros",20090327,10.59,26473,40361000,518516727
"Financeiro e Outros",20090330,10.45,35647,36225600,518413943
"Financeiro e Outros",20090331,10.55,33370,44309000,645956526
