"sub_setor","hora","media","negocios","quantidade_papeis","volume_financeiro"
"Transporte",20120117,10.91,16145,6281200,75325501
"Transporte",20120118,10.74,24593,12368600,147639741
"Transporte",20120119,10.81,20502,8295200,99330102
"Transporte",20120120,10.87,17191,6534800,78210765
"Transporte",20120123,10.95,18211,6046700,73706519
"Transporte",20120124,10.84,16356,6999700,84363154
"Transporte",20120126,11.03,22768,8713400,106872427
"Transporte",20120127,10.94,15755,5999400,73067892
"Transporte",20120130,10.82,15564,7178800,86349796
"Transporte",20120131,10.88,21005,11247300,136328264
"Transporte",20120201,11.09,24465,13214600,164505425
"Transporte",20120202,11.38,30018,13658100,174037852
"Transporte",20120203,11.55,26868,11564200,148617335
"Transporte",20120206,11.60,28548,14508300,189381585
"Transporte",20120207,11.78,27809,9580400,126998897
"Transporte",20120208,11.81,22119,8033900,105585330
"Transporte",20120209,11.66,17449,7208300,93727179
"Transporte",20120210,11.58,16403,7284200,93810816
"Transporte",20120213,11.92,18415,7218400,95295510
"Transporte",20120214,12.28,20150,14713500,200064819
"Transporte",20120215,12.59,32223,10503400,147330145
"Transporte",20120216,12.67,18573,7056300,99432246
"Transporte",20120217,12.92,14859,6081300,86527005
"Transporte",20120222,13.05,21729,7831800,112981652
"Transporte",20120223,12.68,22466,6924700,97352208
"Transporte",20120224,12.59,23545,7281900,101449090
"Transporte",20120227,12.48,17496,5970200,82473560
"Transporte",20120228,12.79,19831,10127900,144953445
"Transporte",20120229,12.86,22650,7498500,106656166
"Transporte",20120301,12.81,20972,7377200,105564153
"Transporte",20120302,12.86,26593,8782100,124962736
"Transporte",20120305,12.80,22713,8372000,117900276
"Transporte",20120306,12.59,23436,8099800,112976700
"Transporte",20120307,12.89,21337,7459900,107276242
"Transporte",20120308,13.33,24148,12107000,178625895
"Transporte",20120309,13.30,16849,7520000,110322379
"Transporte",20120312,13.05,23603,7006000,100623770
"Transporte",20120313,13.29,27022,9049500,131705749
"Transporte",20120314,13.41,19201,5915100,87426140
"Transporte",20120315,13.48,16268,7802600,114431795
"Transporte",20120316,13.45,16178,8891100,130644726
"Transporte",20120319,13.37,15507,5272400,77721670
"Transporte",20120320,13.30,16291,5964600,87867491
"Transporte",20120321,13.31,13818,6027900,88524939
"Transporte",20120322,13.25,20490,8399600,125626742
"Transporte",20120323,13.14,15491,5951800,88017690
"Transporte",20120326,12.95,21160,7834500,112207241
"Transporte",20120327,13.19,27283,12433900,183952474
"Transporte",20120328,13.02,17375,9093400,128689771
"Transporte",20120329,12.72,16086,7172900,99533989
"Transporte",20120330,12.78,21307,6583500,94223140
"Transporte",20120402,12.88,19176,7513500,108023401
"Transporte",20120403,12.94,11641,4195300,59758141
"Transporte",20120404,12.78,14923,6722900,93916058
"Transporte",20120405,12.83,13892,6054100,88626940
"Transporte",20120409,12.54,9141,2814700,38328116
"Transporte",20120410,12.48,17377,5497100,72922797
"Transporte",20120411,12.34,16708,4992300,69310473
"Transporte",20120412,12.25,14896,5747100,82536900
"Transporte",20120413,12.21,12799,4097700,55058079
"Transporte",20120416,12.23,14737,4556500,62085558
"Transporte",20120417,12.71,18236,7917800,99977684
"Transporte",20120418,12.41,26212,10723000,145259644
"Transporte",20120419,12.27,17881,6534700,91414199
"Transporte",20120420,12.22,21200,6166900,86720496
"Transporte",20120423,11.95,14791,5833000,75150433
"Transporte",20120424,12.06,15072,5734800,72400754
"Transporte",20120425,12.03,14804,4653600,63006009
"Transporte",20120426,11.96,13533,5528000,73458528
"Transporte",20120427,12.15,12966,3814700,48731597
"Transporte",20120430,11.91,13934,4856500,68676412
"Transporte",20120502,12.09,23031,9849800,142176667
"Transporte",20120503,12.15,22580,6716800,97190639
"Transporte",20120504,12.48,29450,12732700,170873040
"Transporte",20120507,12.71,30775,10627200,153540413
"Transporte",20120508,12.70,26018,7970900,116438768
"Transporte",20120509,12.35,16725,6579700,86339476
"Transporte",20120510,12.30,12477,3918900,53373361
"Transporte",20120511,12.33,16475,4977500,68313897
"Transporte",20120514,12.01,20109,6530100,85459538
"Transporte",20120515,11.97,18510,6202800,83845434
"Transporte",20120516,11.95,24399,7642500,98935687
"Transporte",20120517,12.04,27205,9866300,138130208
"Transporte",20120518,11.93,24984,11303500,161714353
"Transporte",20120521,12.28,24205,8392400,122354252
"Transporte",20120522,12.01,30764,11289300,157379932
"Transporte",20120523,11.57,36627,10146500,136879505
"Transporte",20120524,11.29,28467,8387600,108663624
"Transporte",20120525,11.27,15341,4915800,61436881
"Transporte",20120528,11.53,9271,3069300,41528761
"Transporte",20120529,11.59,17265,7954700,108105810
"Transporte",20120530,11.50,19105,7795400,105492519
"Transporte",20120531,11.53,35267,20734100,237219805
"Transporte",20120601,11.60,23079,8164900,107665359
"Transporte",20120604,11.64,15209,5575000,77653113
"Transporte",20120605,11.44,17911,6185900,81306217
"Transporte",20120606,11.53,27803,9070500,122438190
"Transporte",20120608,11.76,21104,7071400,101189360
"Transporte",20120611,11.66,18320,6297500,83811789
"Transporte",20120612,11.75,18725,8033800,106283840
"Transporte",20120613,11.76,28203,10091500,135799688
"Transporte",20120614,11.87,28791,10309000,146584137
"Transporte",20120615,12.15,24687,17842600,253990624
"Transporte",20120618,12.45,24048,9450900,143500166
"Transporte",20120619,12.61,21286,10627000,152089936
"Transporte",20120620,12.51,22382,10111200,151307163
"Transporte",20120621,12.36,23244,8835400,131866311
"Transporte",20120622,12.46,11068,4215600,62352503
"Transporte",20120625,12.22,8554,3412300,47550466
"Transporte",20120626,12.31,14333,5001700,72359360
"Transporte",20120627,12.09,19462,7774500,115594128
"Transporte",20120628,11.99,11969,4630400,67041545
"Transporte",20120629,12.17,21667,8407600,126301556
"Transporte",20120702,12.22,15299,5561800,84926640
"Transporte",20120703,12.28,12564,4942900,68987761
"Transporte",20120704,12.14,6804,2773700,39481318
"Transporte",20120705,12.12,13516,5339900,74176888
"Transporte",20120706,11.92,18472,7023600,101445810
"Transporte",20120710,11.94,17250,6062300,86530878
"Transporte",20120711,11.83,13816,7912000,117340093
"Transporte",20120712,11.85,10981,7278300,97659015
"Transporte",20120713,11.79,10001,5130100,70086767
"Transporte",20120716,11.76,9884,3833100,50722398
"Transporte",20120717,11.77,12545,5985400,80587726
"Transporte",20120718,12.02,10527,4840300,68905784
"Transporte",20120719,12.26,13616,6109400,82695178
"Transporte",20120720,12.03,14335,6400800,91698565
"Transporte",20120723,12.02,12342,4663200,66740519
"Transporte",20120724,11.91,12726,5353700,71802147
"Transporte",20120725,12.01,12612,5400900,78545486
"Transporte",20120726,12.33,15658,6292200,96243536
"Transporte",20120727,12.65,24419,10100500,145772716
"Transporte",20120730,12.88,16129,5972000,86343651
"Transporte",20120731,12.85,20868,9059600,144083697
"Transporte",20120801,12.76,24253,8236200,119801858
"Transporte",20120802,12.77,17760,6564800,99312889
"Transporte",20120803,13.05,18535,7749200,121243233
"Transporte",20120806,13.25,15151,6311900,97150779
"Transporte",20120807,12.99,17578,8580600,132649156
"Transporte",20120808,13.04,24509,12267100,185437104
"Transporte",20120809,13.24,19646,7949400,116293218
"Transporte",20120810,13.41,23894,11588900,180339420
"Transporte",20120813,13.79,25700,10648400,178951329
"Transporte",20120814,13.64,26574,12397700,168993334
"Transporte",20120815,13.28,29383,11647900,174585686
"Transporte",20120816,13.36,22408,8720100,132829132
"Transporte",20120817,13.03,27536,13724400,211434837
"Transporte",20120820,13.03,17936,7393000,118142533
"Transporte",20120821,13.05,17916,7293600,111637100
"Transporte",20120822,13.11,20411,7363600,107447718
"Transporte",20120823,13.04,16633,7043200,102977023
"Transporte",20120824,13.01,13047,4568700,65607418
"Transporte",20120827,13.10,10842,4680600,72225550
"Transporte",20120828,12.97,10550,4699600,72368581
"Transporte",20120829,12.78,14247,5683700,82790111
"Transporte",20120830,12.75,14266,6147400,94813609
"Transporte",20120831,13.14,20132,8491900,131566001
"Transporte",20120903,13.00,13615,5425000,81082632
"Transporte",20120904,12.99,19476,7290100,106387419
"Transporte",20120905,13.02,18476,7103900,112620087
"Transporte",20120906,13.16,14856,5785900,80865908
"Transporte",20120910,13.39,25532,13348500,193768905
"Transporte",20120911,13.44,19466,14210900,233627831
"Transporte",20120912,12.99,53114,44464100,730531921
"Transporte",20120913,13.12,45615,28746800,458154874
"Transporte",20120914,13.18,35338,16472700,259105664
"Transporte",20120917,13.35,21414,8395500,131864950
"Transporte",20120918,13.44,21090,10204300,163508976
"Transporte",20120919,13.65,18760,9878500,161715065
"Transporte",20120920,13.63,15952,6224900,100242087
"Transporte",20120921,13.65,19465,12249400,205027629
"Transporte",20120924,13.85,20893,9926000,150692425
"Transporte",20120925,13.82,12562,6947300,112880113
"Transporte",20120926,13.75,15526,11630800,194785458
"Transporte",20120927,13.81,14580,6561600,108736835
"Transporte",20120928,13.89,28808,11706000,202226290
"Transporte",20121001,14.19,23010,10980700,171178445
"Transporte",20121002,14.05,18356,8221700,120279471
"Transporte",20121003,14.12,15733,6108300,92528924
"Transporte",20121004,14.07,13856,6067800,98545127
"Transporte",20121005,14.16,14155,6022200,98770611
"Transporte",20121008,14.11,17825,6687200,109602412
"Transporte",20121009,14.04,17659,5620200,88453395
"Transporte",20121010,13.95,17864,6412700,99080511
"Transporte",20121011,13.78,15314,7916300,117167955
"Transporte",20121015,13.82,17097,8394600,135679815
"Transporte",20121016,13.73,12446,6379800,101711868
"Transporte",20121017,13.65,25168,13875000,227043225
"Transporte",20121018,13.67,21350,10091100,165695512
"Transporte",20121019,13.63,14355,6144200,100444988
"Transporte",20121022,13.75,11247,6159200,100766061
"Transporte",20121023,13.69,13457,5420400,85734011
"Transporte",20121024,13.64,13071,6303200,99046649
"Transporte",20121025,13.72,10304,4221400,66520061
"Transporte",20121026,13.56,13720,5555800,83118284
"Transporte",20121029,13.56,5250,2287700,35802938
"Transporte",20121030,13.57,10154,3761800,63162995
"Transporte",20121031,13.64,14892,5439900,89320054
"Transporte",20121101,13.49,14094,6280500,101310736
"Transporte",20121106,13.85,14399,5740300,86969385
"Transporte",20121107,13.82,15444,7629300,126305576
"Transporte",20121108,13.99,14160,6537900,108576490
"Transporte",20121109,13.88,13739,6846500,113192435
"Transporte",20121112,13.81,10574,4229100,70854442
"Transporte",20121113,13.79,15480,5301600,83527096
"Transporte",20121114,13.82,18049,5745000,85113420
"Transporte",20121116,13.67,15510,5200400,79935800
"Transporte",20121119,13.76,14495,5468900,85203713
"Transporte",20121121,13.65,15832,5661100,90751941
"Transporte",20121122,13.77,5938,2752100,48040002
"Transporte",20121123,13.88,10630,5364700,92768073
"Transporte",20121126,13.60,16905,6660000,110084345
"Transporte",20121127,13.60,17765,9465700,163722520
"Transporte",20121128,13.48,21821,12833100,218427634
"Transporte",20121129,13.55,19125,6787100,111976395
"Transporte",20121130,13.58,18986,9206200,155809977
"Transporte",20121203,13.70,18814,5084700,83016624
"Transporte",20121204,13.60,21197,4770400,77416176
"Transporte",20121205,13.52,12394,7300100,124442443
"Transporte",20121206,13.46,16292,6879000,115988197
"Transporte",20121207,13.82,13227,5082300,81034830
"Transporte",20121210,13.88,11341,4333500,72213972
"Transporte",20121211,13.85,17340,8385700,139930510
"Transporte",20121212,13.73,21105,7989100,130902069
"Transporte",20121213,13.44,19146,7073000,116738343
"Transporte",20121214,13.54,18658,7433700,107060979
"Transporte",20121217,13.81,13687,6048200,98483466
"Transporte",20121218,13.82,15642,5681800,92113891
"Transporte",20121219,13.86,17109,7609500,125991765
"Transporte",20121220,14.06,13714,5277000,85709639
"Transporte",20121221,14.02,11915,4706800,77490650
"Transporte",20121226,14.60,20785,11564100,158986243
"Transporte",20121227,14.69,13786,5192600,84209597
"Transporte",20121228,14.93,15322,5922300,99500380
"Transporte",20130102,15.05,19206,6907200,115216808
"Transporte",20130103,14.95,17478,5050400,85423386
"Transporte",20130104,15.06,20808,9954400,162216219
"Transporte",20130107,14.95,18074,6660600,114788046
"Transporte",20130108,15.10,17467,8274100,142240400
"Transporte",20130109,15.10,17342,6067600,102108515
"Transporte",20130110,15.08,18240,9035800,161554394
"Transporte",20130111,15.42,15433,5863600,100726092
"Transporte",20130114,15.46,15197,4560000,82008852
"Transporte",20130115,15.57,10743,4794600,81326491
"Transporte",20130116,15.72,12035,5446700,97889321
"Transporte",20130117,15.94,12905,10300300,194939072
"Transporte",20130118,15.64,16846,10122400,182322849
"Transporte",20130121,15.65,9724,5470900,94055872
"Transporte",20130122,15.83,15368,6171900,108341219
"Transporte",20130123,16.03,11534,4889700,93601656
"Transporte",20130124,16.01,26548,18110900,350454131
"Transporte",20130128,15.86,32141,10720100,205099657
"Transporte",20130129,15.91,18124,11123900,208045663
"Transporte",20130130,15.67,22486,14290900,239481390
"Transporte",20130131,15.97,22678,9774300,178918568
"Transporte",20130201,15.99,17094,7623900,139412852
"Transporte",20130204,16.23,18874,7016900,128158773
"Transporte",20130205,16.18,19648,8477500,164475099
"Transporte",20130206,16.29,15514,5446300,105891016
"Transporte",20130207,16.29,15757,5871400,110184032
"Transporte",20130208,16.05,15119,7258900,122867144
"Transporte",20130213,16.17,17035,4983500,97198655
"Transporte",20130214,16.03,13027,4432300,83504974
"Transporte",20130215,15.70,23113,9986800,192167311
"Transporte",20130218,15.43,15429,5951800,112280773
"Transporte",20130219,15.48,16578,7185800,132538396
"Transporte",20130220,15.31,20158,7803500,140632883
"Transporte",20130221,14.92,22104,7626600,135061586
"Transporte",20130222,14.94,22244,7621900,130946113
"Transporte",20130225,14.94,18667,7395200,131125911
"Transporte",20130226,15.04,23185,12903600,246450790
"Transporte",20130227,14.92,23972,11658900,204126334
"Transporte",20130228,14.96,18420,8170800,138503455
"Transporte",20130301,14.89,18621,8017800,144963835
"Transporte",20130304,15.08,21664,7312600,131917411
"Transporte",20130305,15.31,22834,9465700,167432156
"Transporte",20130306,15.04,32689,10285100,182230426
"Transporte",20130307,15.38,29186,11024500,194035280
"Transporte",20130308,15.09,24259,18438500,292240618
"Transporte",20130311,15.19,14107,5480000,93110224
"Transporte",20130312,15.16,16854,5170500,87799067
"Transporte",20130313,15.46,22219,7551100,129848298
"Transporte",20130314,15.50,22316,7942200,141533715
"Transporte",20130315,15.32,15765,7202100,133709714
"Transporte",20130318,15.24,16948,9305900,169031879
"Transporte",20130319,15.33,18984,6701500,117223028
"Transporte",20130320,15.10,23388,8209200,135926069
"Transporte",20130321,14.90,16117,6110900,103749950
"Transporte",20130322,14.67,14503,11572700,193683264
"Transporte",20130325,14.61,24428,9272500,155209572
"Transporte",20130326,14.67,20500,6502600,100691995
